,RUID,Assigned Rooms
1481,127658582,"['MS', 'High Rise', '7804-D']"
1482,388901115,"['BA', '301-324', '309-C']"
1483,256401301,"['MS', 'High Rise', '7804-C']"
1484,617451505,"['BA', '301-324', '309-D']"
1485,191490907,"['BA', '301-324', '310-A']"
1486,689416278,"['MS', 'High Rise', '7804-F']"
1487,837583512,"['MS', 'High Rise', '7804-A']"
1488,312349783,"['MS', 'High Rise', '7804-E']"
1489,434614052,"['BS', 'West', '211B-B']"
1490,220970126,"['MS', 'High Rise', '7804-B']"
1491,340741127,"['MS', 'High Rise', '7901-B']"
1492,144380398,"['BS', 'West', '211B-D']"
1493,103218143,"['BS', 'West', '211B-A']"
1494,739090770,"['MS', 'High Rise', '7901-A']"
1495,553048635,"['MS', 'High Rise', '7901-F']"
1496,390526351,"['MS', 'High Rise', '7901-D']"
1497,165658583,"['BA', '301-324', '310-B']"
1498,194932814,"['MS', 'High Rise', '7901-E']"
1499,680826444,"['MS', 'High Rise', '7901-C']"
1500,774341725,"['MS', 'High Rise', '7902-C']"
1501,923764656,"['BA', '301-324', '310-C']"
1502,594941364,"['MS', 'High Rise', '7902-A']"
1503,673697701,"['BS', 'West', '212A-A']"
1504,144075723,"['MS', 'High Rise', '7902-E']"
1505,765793121,"['MS', 'High Rise', '7902-D']"
1506,697552842,"['MS', 'High Rise', '7902-B']"
1507,645059754,"['MS', 'High Rise', '7902-F']"
1508,886327894,"['BS', 'West', '212A-B']"
1509,388914047,"['MS', 'High Rise', '7903-E']"
1510,647589385,"['MS', 'High Rise', '7903-A']"
1511,182996582,"['MS', 'High Rise', '7903-C']"
1512,141384928,"['MS', 'High Rise', '7903-D']"
1513,778542615,"['MS', 'High Rise', '7903-B']"
1514,417696262,"['BS', 'West', '212A-C']"
1515,353862666,"['BS', 'West', '212A-D']"
1516,489612065,"['MS', 'High Rise', '7903-F']"
1517,774841141,"['BA', '301-324', '310-D']"
1518,285376839,"['MS', 'High Rise', '7904-F']"
1519,279804429,"['MS', 'High Rise', '7904-E']"
1520,648910573,"['MS', 'High Rise', '7904-A']"
1521,469354057,"['BS', 'West', '212B-A']"
1522,533628340,"['BS', 'West', '212B-B']"
1523,790089864,"['MS', 'High Rise', '7904-D']"
1524,896315703,"['MS', 'High Rise', '7904-C']"
1525,565476254,"['MS', 'High Rise', '7904-B']"
1526,900658234,"['MS', 'High Rise', '7001-E']"
1527,973480792,"['MS', 'High Rise', '7001-C']"
1528,167213316,"['MS', 'High Rise', '7001-D']"
1529,137859193,"['MS', 'High Rise', '7001-A']"
1530,779019273,"['MS', 'High Rise', '7001-F']"
1531,323159134,"['MS', 'High Rise', '7001-B']"
1532,678368975,"['MS', 'High Rise', '7002-E']"
1533,390778711,"['MS', 'High Rise', '7002-C']"
1534,277691077,"['MS', 'High Rise', '7002-A']"
1535,854589074,"['MS', 'High Rise', '7002-F']"
1536,644405134,"['MS', 'High Rise', '7002-B']"
1537,486534700,"['MS', 'High Rise', '7002-D']"
1538,935327245,"['BA', '301-324', '311-C']"
1539,941243464,"['MS', 'High Rise', '7003-C']"
1540,439478052,"['MS', 'High Rise', '7003-B']"
1541,793963875,"['MS', 'High Rise', '7003-A']"
1542,523209293,"['MS', 'High Rise', '7003-D']"
1543,357536578,"['BS', 'West', '212B-C']"
1544,171337876,"['MS', 'High Rise', '7003-F']"
1545,151135427,"['BA', '301-324', '311-B']"
1546,110290077,"['BA', '301-324', '311-A']"
1547,840121411,"['MS', 'High Rise', '7003-E']"
1548,214978631,"['MS', 'High Rise', '7004-F']"
1549,382547299,"['MS', 'High Rise', '7004-B']"
1550,197279174,"['MS', 'High Rise', '7004-C']"
1551,844264419,"['MS', 'High Rise', '7004-D']"
1552,533872367,"['BA', '301-324', '311-D']"
1553,267755266,"['MS', 'High Rise', '7004-A']"
1554,522523035,"['MS', 'High Rise', '7004-E']"
1555,821786812,"['MZH', nan, '101-A']"
1556,647149231,"['MZH', nan, '102-A']"
1557,604180988,"['MZH', nan, '103-A']"
1558,339488545,"['BS', 'West', '212B-D']"
1559,873492183,"['BS', 'West', '213-A']"
1560,893301997,"['BA', '301-324', '312-A']"
1561,265667744,"['MZH', nan, '104-A']"
1562,620011269,"['BA', '301-324', '312-B']"
1563,318271091,"['BS', 'West', '213-B']"
1564,938114533,"['MZH', nan, '105-A']"
1565,189077321,"['BA', '301-324', '312-C']"
1566,758909893,"['MZH', nan, '106-A']"
1567,163896181,"['MZH', nan, '107-A']"
1568,947366497,"['MZH', nan, '108-A']"
1569,709883927,"['BA', '301-324', '312-D']"
1570,911593671,"['MZH', nan, '109-A']"
1571,407344103,"['MZH', nan, '110-A']"
1572,200930438,"['BS', 'West', '213-C']"
1573,191776742,"['MZH', nan, '111-A']"
1574,533542033,"['BS', 'West', '213-D']"
1575,480565354,"['BA', '301-324', '313-A']"
1576,660037740,"['MZH', nan, '112-A']"
1577,185724725,"['MZH', nan, '112-B']"
1578,357879090,"['BS', 'West', '301A-A']"
1579,333208605,"['MZH', nan, '113-A']"
1580,651180929,"['MZH', nan, '113-B']"
1581,385552892,"['MZH', nan, '114-A']"
1582,684288393,"['MZH', nan, '114-B']"
1583,543521474,"['BA', '301-324', '313-B']"
1584,911252194,"['BS', 'West', '301A-B']"
1585,836243423,"['BS', 'West', '301A-C']"
1586,738533400,"['BS', 'West', '301A-D']"
1587,955930580,"['MZH', nan, '115-A']"
1588,371281525,"['MZH', nan, '115-B']"
1589,806246618,"['BS', 'West', '301B-A']"
1590,722000808,"['BS', 'West', '301B-B']"
1591,324210309,"['MZH', nan, '116-A']"
1592,406130556,"['MZH', nan, '116-B']"
1593,410737758,"['MZH', nan, '117-A']"
1594,678671250,"['MZH', nan, '117-B']"
1595,459922521,"['MZH', nan, '118-A']"
1596,475472454,"['MZH', nan, '118-B']"
1597,763025016,"['MZH', nan, '201-A']"
1598,193703895,"['MZH', nan, '201-B']"
1599,782886784,"['MZH', nan, '202-A']"
1600,150696717,"['MZH', nan, '202-B']"
1601,402794494,"['MZH', nan, '203-A']"
1602,946483524,"['BS', 'West', '301B-C']"
1603,901211717,"['MZH', nan, '203-B']"
1604,637031775,"['BA', '301-324', '313-C']"
1605,114110080,"['BS', 'West', '301B-D']"
1606,386490788,"['MZH', nan, '204-A']"
1607,665909093,"['MZH', nan, '204-B']"
1608,909699417,"['MZH', nan, '205-A']"
1609,500489812,"['BA', '301-324', '313-D']"
1610,130849184,"['MZH', nan, '205-B']"
1611,198182184,"['MZH', nan, '206-A']"
1612,304877686,"['MZH', nan, '206-B']"
1613,650508965,"['BA', '301-324', '314-B']"
1614,937146637,"['BS', 'West', '302A-A']"
1615,631971381,"['BA', '301-324', '314-A']"
1616,713087317,"['MZH', nan, '207-A']"
1617,886030092,"['BS', 'West', '302A-B']"
1618,667696876,"['MZH', nan, '207-B']"
1619,160758333,"['BA', '301-324', '314-C']"
1620,463762057,"['MZH', nan, '208-A']"
1621,869208972,"['MZH', nan, '208-B']"
1622,244838733,"['BA', '301-324', '314-D']"
1623,453585903,"['BA', '301-324', '315-B']"
1624,878828897,"['MZH', nan, '209-A']"
1625,649988869,"['MZH', nan, '209-B']"
1626,280908893,"['BS', 'West', '302A-C']"
1627,615182601,"['MZH', nan, '210-A']"
1628,528922482,"['BS', 'West', '302A-D']"
1629,567022213,"['MZH', nan, '210-B']"
1630,309322207,"['MZH', nan, '211-A']"
1631,941278799,"['MZH', nan, '211-B']"
1632,516871193,"['MZH', nan, '212-A']"
1633,257142408,"['MZH', nan, '212-B']"
1634,271153321,"['MZH', nan, '213-A']"
1635,126626104,"['MZH', nan, '213-B']"
1636,906357062,"['BS', 'West', '302B-C']"
1637,806224432,"['MZH', nan, '214-A']"
1638,471616755,"['BA', '301-324', '315-A']"
1639,983533427,"['BA', '301-324', '315-C']"
1640,367000993,"['MZH', nan, '214-B']"
1641,660628197,"['MZH', nan, '215-A']"
1642,137267055,"['MZH', nan, '215-B']"
1643,209066990,"['BS', 'West', '302B-A']"
1644,182281382,"['MZH', nan, '216-A']"
1645,505699516,"['MZH', nan, '216-B']"
1646,261479760,"['MZH', nan, '217-A']"
1647,406114021,"['BA', '301-324', '315-D']"
1648,342572521,"['BA', '301-324', '316-A']"
1649,417440306,"['BS', 'West', '302B-D']"
1650,456393569,"['MZH', nan, '217-B']"
1651,264935163,"['BA', '301-324', '316-B']"
1652,896634238,"['BA', '301-324', '316-C']"
1653,466628782,"['BA', '301-324', '316-D']"
1654,217693669,"['BS', 'West', '302B-B']"
1655,376940299,"['MZH', nan, '218-A']"
1656,115863810,"['MZH', nan, '218-B']"
1657,709388631,"['MZH', nan, '219-A']"
1658,307097112,"['MZH', nan, '219-B']"
1659,117563058,"['MZH', nan, '220-A']"
1660,969878626,"['MZH', nan, '220-B']"
1661,695563649,"['MZH', nan, '221-A']"
1662,743729721,"['MZH', nan, '221-B']"
1663,579676658,"['BS', 'West', '303A-C']"
1664,917168833,"['MZH', nan, '222-A']"
1665,454419636,"['MZH', nan, '222-B']"
1666,312066618,"['MZH', nan, '223-A']"
1667,352954146,"['MZH', nan, '223-B']"
1668,929006303,"['MZH', nan, '224-A']"
1669,229368746,"['MZH', nan, '224-B']"
1670,321450520,"['BS', 'West', '303A-A']"
1671,398061104,"['MZH', nan, '225-A']"
1672,779252484,"['MZH', nan, '225-B']"
1673,196333549,"['BS', 'West', '303A-B']"
1674,807478429,"['MZH', nan, '226-A']"
1675,779792751,"['MZH', nan, '226-B']"
1676,409636711,"['MZH', nan, '227-A']"
1677,811416631,"['MZH', nan, '227-B']"
1678,891242934,"['MZH', nan, '228-A']"
1679,784694723,"['MZH', nan, '228-B']"
1680,267843517,"['MZH', nan, '229-A']"
1681,366109617,"['MZH', nan, '229-B']"
1682,949621965,"['BS', 'West', '303A-D']"
1683,474352959,"['BA', '301-324', '317-A']"
1684,977143816,"['BA', '301-324', '317-B']"
1685,822412687,"['MZH', nan, '230-A']"
1686,869279929,"['BA', '301-324', '317-C']"
1687,654993279,"['MZH', nan, '230-B']"
1688,113105586,"['MZH', nan, '231-A']"
1689,975476551,"['MZH', nan, '231-B']"
1690,963519812,"['MZH', nan, '232-A']"
1691,938920654,"['MZH', nan, '232-B']"
1692,110941140,"['MZH', nan, '233-A']"
1693,236509084,"['BS', 'West', '303B-B']"
1694,594804570,"['BA', '301-324', '317-D']"
1695,309915669,"['MZH', nan, '233-B']"
1696,606923622,"['MZH', nan, '301-A']"
1697,751713813,"['BS', 'West', '303B-A']"
1698,548554495,"['MZH', nan, '301-B']"
1699,578816531,"['MZH', nan, '302-A']"
1700,262815640,"['MZH', nan, '302-B']"
1701,496027469,"['MZH', nan, '303-A']"
1702,584783331,"['BA', '301-324', '318-C']"
1703,617460765,"['MZH', nan, '303-B']"
1704,977331728,"['BA', '301-324', '318-B']"
1705,922168466,"['MZH', nan, '304-A']"
1706,597212335,"['MZH', nan, '304-B']"
1707,445187201,"['MZH', nan, '305-A']"
1708,729296027,"['MZH', nan, '305-B']"
1709,238456661,"['MZH', nan, '306-A']"
1710,162946592,"['MZH', nan, '306-B']"
1711,871005827,"['MZH', nan, '307-A']"
1712,919928304,"['MZH', nan, '307-B']"
1713,533742651,"['MZH', nan, '308-A']"
1714,511942591,"['MZH', nan, '308-B']"
1715,477050269,"['BS', 'West', '303B-C']"
1716,488029867,"['MZH', nan, '309-A']"
1717,458981044,"['MZH', nan, '309-B']"
1718,462141937,"['BA', '301-324', '318-A']"
1719,956315145,"['MZH', nan, '310-A']"
1720,101340917,"['MZH', nan, '310-B']"
1721,736629064,"['MZH', nan, '311-A']"
1722,202673614,"['MZH', nan, '311-B']"
1723,456511952,"['MZH', nan, '312-A']"
1724,260159561,"['MZH', nan, '312-B']"
1725,776967790,"['MZH', nan, '313-A']"
1726,916901910,"['BA', '301-324', '318-D']"
1727,990285547,"['MZH', nan, '313-B']"
1728,508433353,"['BA', '301-324', '319-A']"
1729,585360692,"['MZH', nan, '314-A']"
1730,592992154,"['MZH', nan, '314-B']"
1731,551211163,"['MZH', nan, '315-A']"
1732,916310788,"['MZH', nan, '315-B']"
1733,846583876,"['BS', 'West', '303B-D']"
1734,378384862,"['BS', 'West', '304A-B']"
1735,606557920,"['MZH', nan, '316-A']"
1736,599540285,"['MZH', nan, '316-B']"
1737,549862078,"['MZH', nan, '317-A']"
1738,616454897,"['MZH', nan, '317-B']"
1739,234982394,"['BA', '301-324', '319-B']"
1740,545434533,"['MZH', nan, '318-A']"
1741,780939175,"['MZH', nan, '318-B']"
1742,923790988,"['MZH', nan, '319-A']"
1743,454804972,"['MZH', nan, '319-B']"
1744,375538238,"['MZH', nan, '320-A']"
1745,243886303,"['MZH', nan, '320-B']"
1746,193292013,"['BS', 'West', '304A-D']"
1747,211571668,"['MZH', nan, '321-A']"
1748,207141055,"['MZH', nan, '321-B']"
1749,154225587,"['MZH', nan, '322-A']"
1750,975785635,"['MZH', nan, '322-B']"
1751,932418353,"['MZH', nan, '323-A']"
1752,208168768,"['MZH', nan, '323-B']"
1753,353517895,"['MZH', nan, '324-A']"
1754,113734798,"['MZH', nan, '324-B']"
1755,618093573,"['MZH', nan, '325-A']"
1756,464385662,"['MZH', nan, '325-B']"
1757,391151170,"['BS', 'West', '304A-C']"
1758,867337151,"['MZH', nan, '326-A']"
1759,189524389,"['MZH', nan, '326-B']"
1760,436124193,"['BS', 'West', '304A-A']"
1761,476210426,"['MZH', nan, '327-A']"
1762,907515613,"['BS', 'West', '304B-C']"
1763,783502650,"['MZH', nan, '327-B']"
1764,406947886,"['MZH', nan, '328-A']"
1765,756012527,"['BS', 'West', '304B-B']"
1766,231787557,"['MZH', nan, '328-B']"
1767,532602202,"['MZH', nan, '329-A']"
1768,154018270,"['MZH', nan, '329-B']"
1769,677660175,"['MZH', nan, '330-A']"
1770,236203902,"['MZH', nan, '330-B']"
1771,681847327,"['BA', '301-324', '319-C']"
1772,912960677,"['BA', '301-324', '319-D']"
1773,572310964,"['MZH', nan, '331-A']"
1774,731482897,"['BS', 'West', '304B-A']"
1775,479211295,"['BS', 'West', '304B-D']"
1776,125372932,"['BA', '301-324', '320-A']"
1777,484803479,"['MZH', nan, '331-B']"
1778,232230593,"['MZH', nan, '332-A']"
1779,561261769,"['MZH', nan, '332-B']"
1780,970955897,"['MZH', nan, '333-A']"
1781,947135310,"['BA', '301-324', '320-B']"
1782,835518913,"['MZH', nan, '333-B']"
1783,554479206,"['MZH', nan, '401-A']"
1784,655860208,"['BS', 'West', '305A-C']"
1785,943132662,"['BS', 'West', '305A-B']"
1786,849766972,"['MZH', nan, '401-B']"
1787,653176688,"['MZH', nan, '402-A']"
1788,141775438,"['BS', 'West', '305A-A']"
1789,206428496,"['BA', '301-324', '320-C']"
1790,764311367,"['MZH', nan, '402-B']"
1791,541755350,"['MZH', nan, '403-A']"
1792,174460655,"['MZH', nan, '403-B']"
1793,602034606,"['MZH', nan, '404-A']"
1794,376547827,"['MZH', nan, '404-B']"
1795,522611246,"['MZH', nan, '405-A']"
1796,330891301,"['MZH', nan, '405-B']"
1797,326669910,"['MZH', nan, '406-A']"
1798,215294090,"['MZH', nan, '406-B']"
1799,551131286,"['MZH', nan, '407-A']"
1800,863368669,"['MZH', nan, '407-B']"
1801,651444328,"['MZH', nan, '408-A']"
1802,378648174,"['MZH', nan, '408-B']"
1803,211112791,"['MZH', nan, '409-A']"
1804,901589478,"['MZH', nan, '409-B']"
1805,645348306,"['MZH', nan, '410-A']"
1806,217097399,"['MZH', nan, '410-B']"
1807,876793557,"['MZH', nan, '411-A']"
1808,235553690,"['MZH', nan, '411-B']"
1809,201592763,"['MZH', nan, '412-A']"
1810,381722946,"['MZH', nan, '412-B']"
1811,831854620,"['MZH', nan, '413-A']"
1812,884873715,"['MZH', nan, '413-B']"
1813,432983368,"['MZH', nan, '414-A']"
1814,801087003,"['MZH', nan, '414-B']"
1815,652624663,"['MZH', nan, '415-A']"
1816,960027453,"['MZH', nan, '415-B']"
1817,568451431,"['MZH', nan, '416-A']"
1818,150305417,"['MZH', nan, '416-B']"
1819,448476924,"['MZH', nan, '417-A']"
1820,972650482,"['MZH', nan, '417-B']"
1821,566950607,"['MZH', nan, '418-A']"
1822,778694073,"['MZH', nan, '418-B']"
1823,541617388,"['MZH', nan, '419-A']"
1824,562020729,"['MZH', nan, '419-B']"
1825,356443863,"['MZH', nan, '420-A']"
1826,420374878,"['MZH', nan, '420-B']"
1827,223910592,"['MZH', nan, '421-A']"
1828,240073357,"['MZH', nan, '421-B']"
1829,657193114,"['MZH', nan, '422-A']"
1830,115146376,"['MZH', nan, '422-B']"
1831,609973676,"['MZH', nan, '423-A']"
1832,609562764,"['MZH', nan, '423-B']"
1833,510091582,"['MZH', nan, '424-A']"
1834,612241169,"['MZH', nan, '424-B']"
1835,785059055,"['MZH', nan, '425-A']"
1836,148437536,"['MZH', nan, '425-B']"
1837,977927003,"['MZH', nan, '426-A']"
1838,943638135,"['MZH', nan, '426-B']"
1839,616443712,"['MZH', nan, '427-A']"
1840,709896386,"['MZH', nan, '427-B']"
1841,290437828,"['MZH', nan, '428-A']"
1842,521566521,"['MZH', nan, '428-B']"
1843,944277671,"['MZH', nan, '429-A']"
1844,258898098,"['MZH', nan, '429-B']"
1845,400262029,"['MZH', nan, '430-A']"
1846,803885175,"['MZH', nan, '430-B']"
1847,427275280,"['MZH', nan, '431-A']"
1848,373511670,"['MZH', nan, '431-B']"
1849,339364869,"['MZH', nan, '432-A']"
1850,568307513,"['MZH', nan, '432-B']"
1851,142225583,"['MZH', nan, '433-A']"
1852,913628848,"['MZH', nan, '433-B']"
1853,841782707,"['NCA', 'Apt 3819', '9-D']"
1854,887272170,"['NCA', 'Apt 3819', '9-B']"
1855,271337775,"['MRS', nan, '4101-A']"
1856,827423830,"['MRS', nan, '4101-B']"
1857,281218000,"['MRS', nan, '4101-C']"
1858,299575091,"['MRS', nan, '4101-D']"
1859,897411267,"['MRS', nan, '4101-E']"
1860,902687429,"['MRS', nan, '4101-F']"
1861,113395870,"['MRS', nan, '4102-A']"
1862,612624689,"['MRS', nan, '4102-B']"
1863,537773200,"['MRS', nan, '4102-C']"
1864,531774963,"['MRS', nan, '4102-D']"
1865,556904074,"['MRS', nan, '4102-E']"
1866,576922113,"['MRS', nan, '4102-F']"
1867,690124743,"['NCA', 'Apt 3819', '9-A']"
1868,349884019,"['MRS', nan, '4103-A']"
1869,112995005,"['NCA', 'Apt 3819', '9-C']"
1870,860274802,"['MRS', nan, '4103-B']"
1871,504237244,"['MRS', nan, '4103-C']"
1872,749553266,"['MRS', nan, '4103-D']"
1873,403114801,"['MRS', nan, '4103-E']"
1874,450413563,"['MRS', nan, '4103-F']"
1875,557494809,"['MRS', nan, '4104-A']"
1876,650618170,"['NCA', 'Apt 3819', '10-B']"
1877,124353799,"['NCA', 'Apt 3819', '10-D']"
1878,325103181,"['NCA', 'Apt 3819', '10-C']"
1879,875603300,"['NCA', 'Apt 3819', '10-A']"
1880,278565193,"['MRS', nan, '4104-B']"
1881,544265180,"['MRS', nan, '4104-C']"
1882,176941350,"['NCA', 'Apt 3819', '11-A']"
1883,524619804,"['MRS', nan, '4104-D']"
1884,475247041,"['NCA', 'Apt 3819', '11-B']"
1885,721868490,"['MRS', nan, '4104-E']"
1886,886121930,"['MRS', nan, '4104-F']"
1887,522298674,"['MRS', nan, '4105-A']"
1888,501808831,"['MRS', nan, '4105-B']"
1889,396404010,"['MRS', nan, '4105-C']"
1890,726474532,"['NCA', 'Apt 3819', '11-C']"
1891,923329630,"['MRS', nan, '4105-D']"
1892,534693745,"['MRS', nan, '4105-E']"
1893,213657805,"['MRS', nan, '4105-F']"
1894,397810627,"['MRS', nan, '4106-A']"
1895,597322037,"['MRS', nan, '4106-B']"
1896,772033949,"['MRS', nan, '4106-C']"
1897,518529769,"['NCA', 'Apt 3819', '11-D']"
1898,148791398,"['MRS', nan, '4106-D']"
1899,792461818,"['MRS', nan, '4106-E']"
1900,325687853,"['MRS', nan, '4106-F']"
1901,255149127,"['MRS', nan, '4201-A']"
1902,734168411,"['MRS', nan, '4201-B']"
1903,614520682,"['NCA', 'Apt 3819', '12-B']"
1904,774433463,"['MRS', nan, '4201-C']"
1905,697736257,"['MRS', nan, '4201-D']"
1906,115535016,"['MRS', nan, '4201-E']"
1907,571978108,"['MRS', nan, '4201-F']"
1908,193142839,"['MRS', nan, '4202-A']"
1909,241878861,"['MRS', nan, '4202-B']"
1910,791538197,"['NCA', 'Apt 3819', '12-D']"
1911,659411029,"['MRS', nan, '4202-C']"
1912,280984710,"['MRS', nan, '4202-D']"
1913,765272204,"['MRS', nan, '4202-E']"
1914,151482058,"['NCA', 'Apt 3819', '12-A']"
1915,171638837,"['NCA', 'Apt 3819', '12-C']"
1916,889306837,"['MRS', nan, '4202-F']"
1917,701655681,"['MRS', nan, '4203-A']"
1918,898063371,"['MRS', nan, '4203-B']"
1919,281801955,"['MRS', nan, '4203-C']"
1920,420432980,"['MRS', nan, '4203-D']"
1921,241225895,"['MRS', nan, '4203-E']"
1922,858555206,"['MRS', nan, '4203-F']"
1923,224996239,"['MRS', nan, '4204-A']"
1924,583520529,"['MRS', nan, '4204-B']"
1925,329947476,"['MRS', nan, '4204-C']"
1926,207888546,"['MRS', nan, '4204-D']"
1927,539109423,"['NCA', 'Apt 3819', '21-A']"
1928,999583915,"['MRS', nan, '4204-E']"
1929,591920780,"['NCA', 'Apt 3819', '21-B']"
1930,318974150,"['MRS', nan, '4204-F']"
1931,452844742,"['MRS', nan, '4205-A']"
1932,355831030,"['NCA', 'Apt 3819', '21-C']"
1933,785455064,"['MRS', nan, '4205-B']"
1934,617631128,"['MRS', nan, '4205-C']"
1935,956934480,"['NCA', 'Apt 3819', '21-D']"
1936,354230765,"['MRS', nan, '4205-D']"
1937,204231433,"['MRS', nan, '4205-E']"
1938,138747690,"['MRS', nan, '4205-F']"
1939,975155214,"['MRS', nan, '4206-A']"
1940,169469294,"['MRS', nan, '4206-B']"
1941,216609245,"['NCA', 'Apt 3819', '22-C']"
1942,202160107,"['MRS', nan, '4206-C']"
1943,823713774,"['MRS', nan, '4206-D']"
1944,894866505,"['MRS', nan, '4206-E']"
1945,628868336,"['MRS', nan, '4206-F']"
1946,974506904,"['NCA', 'Apt 3819', '22-A']"
1947,134520041,"['MRS', nan, '4207-A']"
1948,576508828,"['NCA', 'Apt 3819', '22-B']"
1949,256916203,"['MRS', nan, '4207-B']"
1950,157819808,"['MRS', nan, '4207-C']"
1951,807146342,"['MRS', nan, '4207-D']"
1952,158687652,"['NCA', 'Apt 3819', '22-D']"
1953,870031810,"['MRS', nan, '4207-E']"
1954,574155248,"['NCA', 'Apt 3819', '23-D']"
1955,664871607,"['MRS', nan, '4207-F']"
1956,262986638,"['MRS', nan, '4208-A']"
1957,904680443,"['MRS', nan, '4208-B']"
1958,386565560,"['MRS', nan, '4208-C']"
1959,301433765,"['NCA', 'Apt 3819', '23-A']"
1960,724368520,"['MRS', nan, '4208-D']"
1961,322086678,"['MRS', nan, '4208-E']"
1962,521568200,"['MRS', nan, '4208-F']"
1963,736918031,"['MRS', nan, '4301-A']"
1964,810792981,"['MRS', nan, '4301-B']"
1965,147242941,"['MRS', nan, '4301-C']"
1966,998874036,"['MRS', nan, '4301-D']"
1967,185526514,"['MRS', nan, '4301-E']"
1968,326739917,"['MRS', nan, '4301-F']"
1969,215172872,"['MRS', nan, '4302-A']"
1970,808028974,"['MRS', nan, '4302-B']"
1971,365239390,"['MRS', nan, '4302-C']"
1972,181623578,"['MRS', nan, '4302-D']"
1973,750535625,"['MRS', nan, '4302-E']"
1974,631597467,"['MRS', nan, '4302-F']"
1975,986325800,"['MRS', nan, '4303-A']"
1976,459419771,"['NCA', 'Apt 3819', '23-C']"
1977,409552265,"['MRS', nan, '4303-B']"
1978,444333176,"['NCA', 'Apt 3819', '23-B']"
1979,846929270,"['MRS', nan, '4303-C']"
1980,313236201,"['MRS', nan, '4303-D']"
1981,898225571,"['MRS', nan, '4303-E']"
1982,617747043,"['MRS', nan, '4303-F']"
1983,556073817,"['MRS', nan, '4304-A']"
1984,497951436,"['NCA', 'Apt 3819', '24-C']"
1985,336853738,"['MRS', nan, '4304-B']"
1986,539693299,"['MRS', nan, '4304-C']"
1987,425709020,"['MRS', nan, '4304-D']"
1988,698345345,"['MRS', nan, '4304-E']"
1989,286587846,"['MRS', nan, '4304-F']"
1990,397044857,"['MRS', nan, '4305-A']"
1991,563952026,"['MRS', nan, '4305-B']"
1992,125846169,"['MRS', nan, '4305-C']"
1993,336871641,"['MRS', nan, '4305-D']"
1994,636164446,"['MRS', nan, '4305-E']"
1995,943004878,"['MRS', nan, '4305-F']"
1996,564500639,"['MRS', nan, '4306-A']"
1997,589972505,"['NCA', 'Apt 3819', '24-B']"
1998,576405841,"['NCA', 'Apt 3819', '24-A']"
1999,606524785,"['MRS', nan, '4306-B']"
2000,392879282,"['MRS', nan, '4306-C']"
2001,308347153,"['MRS', nan, '4306-D']"
2002,388620342,"['MRS', nan, '4306-E']"
2003,335540709,"['NCA', 'Apt 3819', '24-D']"
2004,833754160,"['MRS', nan, '4306-F']"
2005,614152748,"['MRS', nan, '4307-A']"
2006,635070442,"['MRS', nan, '4307-B']"
2007,537964945,"['MRS', nan, '4307-C']"
2008,509224212,"['MRS', nan, '4307-D']"
2009,213520657,"['MRS', nan, '4307-E']"
2010,564939716,"['MRS', nan, '4307-F']"
2011,850109655,"['MRS', nan, '4308-A']"
2012,747479768,"['MRS', nan, '4308-B']"
2013,981270286,"['MRS', nan, '4308-C']"
2014,584355278,"['NCA', 'Apt 3819', '5-C']"
2015,196979851,"['NCA', 'Apt 3819', '5-A']"
2016,245575760,"['NCA', 'Apt 3819', '5-D']"
2017,283319731,"['MRS', nan, '4308-D']"
2018,308806453,"['MRS', nan, '4308-E']"
2019,122370856,"['MRS', nan, '4308-F']"
2020,625081818,"['NCA', 'Apt 3819', '5-B']"
2021,453470826,"['NCA', 'Apt 3819', '6-B']"
2022,591322537,"['MRS', nan, '4401-A']"
2023,195679272,"['MRS', nan, '4401-B']"
2024,233162418,"['NCA', 'Apt 3819', '6-A']"
2025,309577010,"['MRS', nan, '4401-C']"
2026,892634642,"['MRS', nan, '4401-D']"
2027,676199674,"['MRS', nan, '4401-E']"
2028,959260355,"['MRS', nan, '4401-F']"
2029,414883587,"['MRS', nan, '4402-A']"
2030,483886339,"['MRS', nan, '4402-B']"
2031,345182704,"['MRS', nan, '4402-C']"
2032,939009429,"['MRS', nan, '4402-D']"
2033,723318403,"['NCA', 'Apt 3819', '6-C']"
2034,429538133,"['MRS', nan, '4402-E']"
2035,222703106,"['MRS', nan, '4402-F']"
2036,396962428,"['MRS', nan, '4403-A']"
2037,875213477,"['MRS', nan, '4403-B']"
2038,268069144,"['MRS', nan, '4403-C']"
2039,907070433,"['NCA', 'Apt 3819', '6-D']"
2040,704008862,"['MRS', nan, '4403-D']"
2041,344608880,"['MRS', nan, '4403-E']"
2042,862964187,"['NCA', 'Apt 3819', '7-D']"
2043,395960616,"['MRS', nan, '4403-F']"
2044,161606984,"['MRS', nan, '4404-A']"
2045,625860346,"['MRS', nan, '4404-B']"
2046,488817720,"['MRS', nan, '4404-C']"
2047,419122264,"['MRS', nan, '4404-D']"
2048,712147663,"['NCA', 'Apt 3819', '7-A']"
2049,871234867,"['MRS', nan, '4404-E']"
2050,943562488,"['MRS', nan, '4404-F']"
2051,764427185,"['MRS', nan, '4405-A']"
2052,897427152,"['NCA', 'Apt 3819', '7-C']"
2053,352679571,"['MRS', nan, '4405-B']"
2054,344189813,"['MRS', nan, '4405-C']"
2055,511653695,"['MRS', nan, '4405-D']"
2056,592165593,"['MRS', nan, '4405-E']"
