,RUID,Assigned Rooms
1438,175291792,"['NCA', 'Apt 3820', '27-D']"
1439,455227975,"['CS', nan, '3406-A']"
1440,432122923,"['CS', nan, '3406-B']"
1441,782653685,"['NCA', 'Apt 3820', '27-B']"
1442,942858636,"['NCA', 'Apt 3820', '27-C']"
1443,777822819,"['NCA', 'Apt 3820', '27-A']"
1444,315802434,"['BA', '301-324', '308-C']"
1445,893872748,"['CS', nan, '3406-C']"
1446,516640593,"['NCA', 'Apt 3820', '28-D']"
1447,111128443,"['CS', nan, '3406-D']"
1448,132667517,"['CS', nan, '3406-E']"
1449,154638485,"['NCA', 'Apt 3820', '28-B']"
1450,255220419,"['NCA', 'Apt 3820', '28-C']"
1451,631682632,"['BA', '301-324', '308-D']"
1452,630386060,"['CS', nan, '3406-F']"
1453,229814231,"['NCA', 'Apt 3820', '28-A']"
1454,456118626,"['NCA', 'Apt 3820', '37-D']"
1455,288521923,"['CS', nan, '3407-A']"
1456,682289804,"['CS', nan, '3407-B']"
1457,437314198,"['CS', nan, '3407-C']"
1458,159347207,"['CS', nan, '3407-D']"
1459,115166890,"['NCA', 'Apt 3820', '37-B']"
1460,620101015,"['CS', nan, '3407-E']"
1461,523280462,"['CS', nan, '3407-F']"
1462,243205526,"['BA', '301-324', '309-C']"
1463,915191977,"['NCA', 'Apt 3820', '37-C']"
1464,437654434,"['BS', 'West', '211A-D']"
1465,554920683,"['NCA', 'Apt 3820', '37-A']"
1466,874537776,"['NCA', 'Apt 3820', '38-B']"
1467,740334985,"['CS', nan, '3408-A']"
1468,177502693,"['CS', nan, '3408-B']"
1469,278254312,"['NCA', 'Apt 3820', '38-A']"
1470,906059277,"['NCA', 'Apt 3820', '38-C']"
1471,546177492,"['BS', 'West', '211B-A']"
1472,121141451,"['CS', nan, '3408-C']"
1473,464981447,"['CS', nan, '3408-D']"
1474,984388449,"['BS', 'West', '211B-B']"
1475,346095831,"['BA', '301-324', '309-B']"
1476,432765590,"['NCA', 'Apt 3820', '38-D']"
1477,286956931,"['NCA', 'Apt 3820', '39-A']"
1478,261108505,"['BS', 'West', '211B-C']"
1479,643603345,"['BS', 'West', '211B-D']"
1480,987938368,"['NCA', 'Apt 3820', '39-B']"
1481,578711420,"['NCA', 'Apt 3820', '39-C']"
1482,121053790,"['CS', nan, '3408-E']"
1483,867574557,"['BS', 'West', '212A-D']"
1484,331589735,"['BS', 'West', '212A-C']"
1485,502421622,"['NCA', 'Apt 3820', '39-D']"
1486,810832569,"['BS', 'West', '212A-B']"
1487,304365802,"['BA', '301-324', '309-A']"
1488,426082539,"['NCA', 'Apt 3820', '40-C']"
1489,416820747,"['CS', nan, '3408-F']"
1490,562417715,"['BS', 'West', '212A-A']"
1491,169527929,"['BA', '301-324', '309-D']"
1492,826096776,"['BA', '301-324', '310-C']"
1493,119293397,"['BS', 'West', '212B-B']"
1494,925884851,"['NCA', 'Apt 3820', '40-A']"
1495,838004611,"['JS', nan, '4101-A']"
1496,188028563,"['BA', '301-324', '310-B']"
1497,525645746,"['NCA', 'Apt 3820', '40-B']"
1498,785494777,"['JS', nan, '4101-B']"
1499,465660492,"['NCA', 'Apt 3820', '40-D']"
1500,397402804,"['NCA', 'Apt 3820', '29-A']"
1501,462642656,"['BS', 'West', '212B-C']"
1502,628526326,"['JS', nan, '4101-C']"
1503,673614739,"['BS', 'West', '212B-A']"
1504,435603284,"['JS', nan, '4101-D']"
1505,819447685,"['NCA', 'Apt 3820', '29-C']"
1506,507742912,"['JS', nan, '4101-E']"
1507,447120238,"['BA', '301-324', '310-A']"
1508,727360303,"['BA', '301-324', '310-D']"
1509,354421590,"['NCA', 'Apt 3820', '29-D']"
1510,172631063,"['NCA', 'Apt 3820', '29-B']"
1511,835294634,"['JS', nan, '4101-F']"
1512,916246601,"['BS', 'West', '212B-D']"
1513,256275121,"['JS', nan, '4102-A']"
1514,441421930,"['BA', '301-324', '311-C']"
1515,557120861,"['BS', 'West', '213-A']"
1516,192868660,"['NCA', 'Apt 3820', '30-C']"
1517,155841527,"['NCA', 'Apt 3820', '30-A']"
1518,935874628,"['NCA', 'Apt 3820', '30-B']"
1519,299588077,"['NCA', 'Apt 3820', '30-D']"
1520,652184084,"['NCA', 'Apt 3820', '31-C']"
1521,459129603,"['JS', nan, '4102-B']"
1522,207159770,"['BS', 'West', '213-C']"
1523,281326237,"['BS', 'West', '213-B']"
1524,729555442,"['BS', 'West', '213-D']"
1525,558434267,"['JS', nan, '4102-C']"
1526,969003277,"['BA', '301-324', '311-B']"
1527,720094535,"['JS', nan, '4102-D']"
1528,781358248,"['JS', nan, '4102-E']"
1529,622176025,"['BS', 'West', '301A-D']"
1530,778023263,"['NCA', 'Apt 3820', '31-B']"
1531,707079521,"['BA', '301-324', '311-A']"
1532,908386130,"['BS', 'West', '301A-B']"
1533,324856848,"['NCA', 'Apt 3820', '31-A']"
1534,376067109,"['JS', nan, '4102-F']"
1535,912331031,"['BS', 'West', '301A-C']"
1536,561268076,"['NCA', 'Apt 3820', '31-D']"
1537,836962969,"['NCA', 'Apt 3820', '32-B']"
1538,643175380,"['JS', nan, '4103-A']"
1539,988187740,"['NCA', 'Apt 3820', '32-D']"
1540,217514551,"['BS', 'West', '301A-A']"
1541,579125690,"['NCA', 'Apt 3820', '32-A']"
1542,669575441,"['NCA', 'Apt 3820', '32-C']"
1543,804208091,"['JS', nan, '4103-B']"
1544,429001426,"['NCA', 'Apt 3820', '41-A']"
1545,271640392,"['BA', '301-324', '311-D']"
1546,156302266,"['NCA', 'Apt 3820', '41-B']"
1547,163409034,"['BS', 'West', '301B-A']"
1548,998438237,"['JS', nan, '4103-C']"
1549,746676999,"['BS', 'West', '301B-B']"
1550,805526859,"['JS', nan, '4103-D']"
1551,769141004,"['BA', '301-324', '312-C']"
1552,797757288,"['BS', 'West', '301B-C']"
1553,842942794,"['NCA', 'Apt 3820', '41-D']"
1554,403640307,"['BA', '301-324', '312-B']"
1555,331700770,"['BS', 'West', '301B-D']"
1556,644508575,"['NCA', 'Apt 3820', '41-C']"
1557,286144737,"['BA', '301-324', '312-A']"
1558,298702226,"['JS', nan, '4103-E']"
1559,935057460,"['BA', '301-324', '312-D']"
1560,434057791,"['NCA', 'Apt 3820', '42-B']"
1561,245230235,"['NCA', 'Apt 3820', '42-C']"
1562,768295136,"['JS', nan, '4103-F']"
1563,157787911,"['NCA', 'Apt 3820', '42-A']"
1564,108694597,"['JS', nan, '4104-A']"
1565,432874286,"['NCA', 'Apt 3820', '42-D']"
1566,616153665,"['NCA', 'Apt 3820', '43-B']"
1567,352662794,"['NCA', 'Apt 3820', '43-C']"
1568,614207103,"['NCA', 'Apt 3820', '43-D']"
1569,522643273,"['JS', nan, '4104-B']"
1570,301049137,"['NCA', 'Apt 3820', '43-A']"
1571,651452953,"['NCA', 'Apt 3820', '44-D']"
1572,521327109,"['BA', '301-324', '313-A']"
1573,690594138,"['NCA', 'Apt 3820', '44-A']"
1574,808178472,"['JS', nan, '4104-C']"
1575,725653975,"['NCA', 'Apt 3820', '44-C']"
1576,475132252,"['NCA', 'Apt 3820', '44-B']"
1577,272041287,"['NCA', 'Apt 3820', '33-B']"
1578,633746111,"['NCA', 'Apt 3820', '33-C']"
1579,142758004,"['NCA', 'Apt 3820', '33-A']"
1580,665550204,"['NCA', 'Apt 3820', '33-D']"
1581,446651160,"['BA', '301-324', '313-B']"
1582,840951437,"['BS', 'West', '302A-D']"
1583,603553605,"['NCA', 'Apt 3820', '34-A']"
1584,835942593,"['NCA', 'Apt 3820', '34-B']"
1585,403055252,"['JS', nan, '4104-D']"
1586,808925281,"['JS', nan, '4104-E']"
1587,804650718,"['BS', 'West', '302A-B']"
1588,916623081,"['BS', 'West', '302A-C']"
1589,743511754,"['BA', '301-324', '313-C']"
1590,434786836,"['JS', nan, '4104-F']"
1591,436949796,"['BS', 'West', '302A-A']"
1592,799357857,"['NCA', 'Apt 3820', '34-C']"
1593,753810345,"['JS', nan, '4105-A']"
1594,171337237,"['BA', '301-324', '313-D']"
1595,813897881,"['BS', 'West', '302B-D']"
1596,504087717,"['JS', nan, '4105-B']"
1597,988645750,"['JS', nan, '4105-C']"
1598,226871722,"['JS', nan, '4105-D']"
1599,462024185,"['BS', 'West', '302B-B']"
1600,252475963,"['NCA', 'Apt 3820', '34-D']"
1601,627378924,"['BA', '301-324', '314-B']"
1602,320030325,"['JS', nan, '4105-E']"
1603,160334348,"['NCA', 'Apt 3820', '35-A']"
1604,647324828,"['NCA', 'Apt 3820', '35-B']"
1605,857881609,"['NCA', 'Apt 3820', '35-C']"
1606,667228294,"['BA', '301-324', '314-A']"
1607,212240730,"['BS', 'West', '302B-A']"
1608,397450009,"['NCA', 'Apt 3820', '35-D']"
1609,824424692,"['NCA', 'Apt 3820', '36-D']"
1610,848802434,"['NCA', 'Apt 3820', '36-A']"
1611,104922809,"['NCA', 'Apt 3820', '36-C']"
1612,951468059,"['JS', nan, '4105-F']"
1613,277088388,"['NCA', 'Apt 3820', '36-B']"
1614,327716061,"['NCA', 'Apt 3820', '45-A']"
1615,866743122,"['JS', nan, '4106-A']"
1616,718148267,"['BA', '301-324', '314-C']"
1617,492461034,"['NCA', 'Apt 3820', '45-B']"
1618,173521295,"['NCA', 'Apt 3820', '45-C']"
1619,175299333,"['NCA', 'Apt 3820', '45-D']"
1620,746785037,"['NCA', 'Apt 3820', '46-C']"
1621,330112432,"['NCA', 'Apt 3820', '46-B']"
1622,679952100,"['BA', '301-324', '314-D']"
1623,543600091,"['NCA', 'Apt 3820', '46-D']"
1624,792249305,"['JS', nan, '4106-B']"
1625,406656166,"['NCA', 'Apt 3820', '46-A']"
1626,789525685,"['JS', nan, '4106-C']"
1627,955126431,"['JS', nan, '4106-D']"
1628,543151666,"['NCA', 'Apt 3820', '47-A']"
1629,571726171,"['BS', 'West', '302B-C']"
1630,936307635,"['NCA', 'Apt 3820', '47-C']"
1631,318861663,"['NCA', 'Apt 3820', '47-D']"
1632,161617708,"['NCA', 'Apt 3820', '47-B']"
1633,962954231,"['NCA', 'Apt 3820', '48-D']"
1634,925575623,"['NCA', 'Apt 3820', '48-A']"
1635,311193731,"['NCA', 'Apt 3820', '48-B']"
1636,287008797,"['NCA', 'Apt 3820', '48-C']"
1637,772410792,"['NCA', 'Apt 3821', '50-B']"
1638,974210236,"['JS', nan, '4106-E']"
1639,551291562,"['JS', nan, '4106-F']"
1640,514832436,"['JS', nan, '4201-A']"
1641,516140158,"['JS', nan, '4201-B']"
1642,689999509,"['NCA', 'Apt 3821', '50-C']"
1643,364433968,"['BS', 'West', '303A-D']"
1644,847240624,"['BS', 'West', '303A-B']"
1645,697313671,"['NCA', 'Apt 3821', '50-A']"
1646,746772962,"['BA', '301-324', '315-C']"
1647,470187897,"['NCA', 'Apt 3821', '50-D']"
1648,425641258,"['NCA', 'Apt 3821', '51-B']"
1649,862795048,"['NCA', 'Apt 3821', '51-A']"
1650,828086226,"['BS', 'West', '303A-C']"
1651,386772177,"['BS', 'West', '303A-A']"
1652,268156429,"['BA', '301-324', '315-B']"
1653,588911911,"['BS', 'West', '303B-A']"
1654,126877021,"['NCA', 'Apt 3821', '51-C']"
1655,710581620,"['NCA', 'Apt 3821', '51-D']"
1656,485208273,"['NCA', 'Apt 3821', '52-C']"
1657,106263528,"['JS', nan, '4201-C']"
1658,433035200,"['JS', nan, '4201-D']"
1659,334640834,"['NCA', 'Apt 3821', '52-A']"
1660,465240596,"['NCA', 'Apt 3821', '52-B']"
1661,143523450,"['JS', nan, '4201-E']"
1662,610049976,"['JS', nan, '4201-F']"
1663,750980281,"['JS', nan, '4202-A']"
1664,357008453,"['NCA', 'Apt 3821', '52-D']"
1665,336703007,"['NCA', 'Apt 3821', '49-B']"
1666,939013438,"['BS', 'West', '303B-B']"
1667,733975371,"['NCA', 'Apt 3821', '49-C']"
1668,823407988,"['NCA', 'Apt 3821', '49-D']"
1669,223694219,"['JS', nan, '4202-B']"
1670,496143464,"['JS', nan, '4202-C']"
1671,818242997,"['JS', nan, '4202-D']"
1672,261189099,"['NCA', 'Apt 3821', '49-A']"
1673,204255890,"['NCA', 'Apt 3821', '61-A']"
1674,538803955,"['JS', nan, '4202-E']"
1675,749018198,"['NCA', 'Apt 3821', '61-B']"
1676,578662047,"['NCA', 'Apt 3821', '61-C']"
1677,414041987,"['JS', nan, '4202-F']"
1678,370672800,"['BS', 'West', '303B-C']"
1679,618317587,"['JS', nan, '4203-A']"
1680,154067680,"['JS', nan, '4203-B']"
1681,652485991,"['BA', '301-324', '315-A']"
1682,170413214,"['NCA', 'Apt 3821', '61-D']"
1683,325250701,"['BA', '301-324', '315-D']"
1684,448867081,"['JS', nan, '4203-C']"
1685,923538814,"['BA', '301-324', '316-B']"
1686,571591680,"['JS', nan, '4203-D']"
1687,619890443,"['BS', 'West', '303B-D']"
1688,764697570,"['NCA', 'Apt 3821', '62-B']"
1689,110429713,"['NCA', 'Apt 3821', '62-C']"
1690,503489115,"['NCA', 'Apt 3821', '62-A']"
1691,453888870,"['NCA', 'Apt 3821', '62-D']"
1692,226711062,"['NCA', 'Apt 3821', '63-C']"
1693,107433314,"['NCA', 'Apt 3821', '63-D']"
1694,712502580,"['BA', '301-324', '316-A']"
1695,899756571,"['BS', 'West', '304A-A']"
1696,314749217,"['BS', 'West', '304A-B']"
1697,931194647,"['NCA', 'Apt 3821', '63-B']"
1698,347031570,"['NCA', 'Apt 3821', '63-A']"
1699,155547507,"['JS', nan, '4203-E']"
1700,399868336,"['NCA', 'Apt 3821', '64-B']"
1701,190654990,"['NCA', 'Apt 3821', '64-A']"
1702,240278070,"['BS', 'West', '304A-D']"
1703,406055338,"['BA', '301-324', '316-C']"
1704,287217751,"['NCA', 'Apt 3821', '64-C']"
1705,678109942,"['JS', nan, '4203-F']"
1706,453233203,"['BS', 'West', '304A-C']"
1707,150418196,"['BA', '301-324', '316-D']"
1708,510909523,"['NCA', 'Apt 3821', '64-D']"
1709,145942793,"['NCA', 'Apt 3821', '53-B']"
1710,130584299,"['JS', nan, '4204-A']"
1711,357225290,"['NCA', 'Apt 3821', '53-D']"
1712,544521839,"['NCA', 'Apt 3821', '53-C']"
1713,398242042,"['NCA', 'Apt 3821', '53-A']"
1714,215299801,"['NCA', 'Apt 3821', '54-C']"
1715,820241867,"['NCA', 'Apt 3821', '54-B']"
1716,564576384,"['JS', nan, '4204-B']"
1717,858286600,"['JS', nan, '4204-C']"
1718,242173473,"['NCA', 'Apt 3821', '54-A']"
1719,280659512,"['BS', 'West', '304B-D']"
1720,950237414,"['JS', nan, '4204-D']"
1721,878447774,"['JS', nan, '4204-E']"
1722,116989560,"['JS', nan, '4204-F']"
1723,592956081,"['NCA', 'Apt 3821', '54-D']"
1724,450541216,"['JS', nan, '4205-A']"
1725,431023082,"['JS', nan, '4205-B']"
1726,627777198,"['NCA', 'Apt 3821', '55-A']"
1727,690770548,"['BA', '301-324', '317-B']"
1728,573147223,"['NCA', 'Apt 3821', '55-B']"
1729,223244936,"['JS', nan, '4205-C']"
1730,216555217,"['JS', nan, '4205-D']"
1731,986930121,"['JS', nan, '4205-E']"
1732,567999767,"['NCA', 'Apt 3821', '55-C']"
1733,333664888,"['BA', '301-324', '317-A']"
1734,661740844,"['NCA', 'Apt 3821', '55-D']"
1735,512523295,"['NCA', 'Apt 3821', '56-D']"
1736,556658871,"['JS', nan, '4205-F']"
1737,368663859,"['BS', 'West', '304B-B']"
1738,553410420,"['NCA', 'Apt 3821', '56-B']"
1739,336108116,"['BA', '301-324', '317-C']"
1740,732413279,"['BA', '301-324', '317-D']"
1741,500868308,"['JS', nan, '4206-A']"
1742,820348729,"['BA', '301-324', '318-A']"
1743,698087549,"['BA', '301-324', '318-B']"
1744,604079129,"['BA', '301-324', '318-C']"
1745,104442633,"['NCA', 'Apt 3821', '56-C']"
1746,837161417,"['BA', '301-324', '318-D']"
1747,798739177,"['BS', 'West', '304B-C']"
1748,313496617,"['JS', nan, '4206-B']"
1749,709224174,"['NCA', 'Apt 3821', '56-A']"
1750,544212408,"['NCA', 'Apt 3821', '65-C']"
1751,861562484,"['NCA', 'Apt 3821', '65-B']"
1752,539036754,"['JS', nan, '4206-C']"
1753,874616059,"['JS', nan, '4206-D']"
1754,228922455,"['BA', '301-324', '319-A']"
1755,605983386,"['NCA', 'Apt 3821', '65-A']"
1756,157034590,"['BS', 'West', '304B-A']"
1757,907270549,"['NCA', 'Apt 3821', '65-D']"
1758,207419106,"['NCA', 'Apt 3821', '66-C']"
1759,341667225,"['BA', '301-324', '319-B']"
1760,984598220,"['BS', 'West', '305A-A']"
1761,224319303,"['NCA', 'Apt 3821', '66-D']"
1762,737783679,"['BS', 'West', '305A-B']"
1763,378825936,"['NCA', 'Apt 3821', '66-B']"
1764,171198593,"['NCA', 'Apt 3821', '66-A']"
1765,508499100,"['JS', nan, '4206-E']"
1766,472256584,"['NCA', 'Apt 3821', '67-C']"
1767,685587711,"['NCA', 'Apt 3821', '67-B']"
1768,520433858,"['NCA', 'Apt 3821', '67-A']"
1769,918335187,"['NCA', 'Apt 3821', '67-D']"
1770,352848349,"['NCA', 'Apt 3821', '68-D']"
1771,143452389,"['BA', '301-324', '319-C']"
1772,258935127,"['NCA', 'Apt 3821', '68-C']"
1773,893580746,"['NCA', 'Apt 3821', '68-A']"
1774,912763557,"['NCA', 'Apt 3821', '68-B']"
1775,148005460,"['NCA', 'Apt 3821', '57-A']"
1776,416685780,"['JS', nan, '4206-F']"
1777,740276192,"['NCA', 'Apt 3821', '57-D']"
1778,969334913,"['BS', 'West', '305A-C']"
1779,115317586,"['NCA', 'Apt 3821', '57-C']"
1780,926422763,"['NCA', 'Apt 3821', '57-B']"
1781,330374224,"['NCA', 'Apt 3821', '58-B']"
1782,706832153,"['NCA', 'Apt 3821', '58-D']"
1783,684840768,"['JS', nan, '4207-A']"
1784,314131360,"['NCA', 'Apt 3821', '58-A']"
1785,277951528,"['NCA', 'Apt 3821', '58-C']"
1786,422250211,"['NCA', 'Apt 3821', '59-B']"
1787,628031976,"['NCA', 'Apt 3821', '59-A']"
1788,904365460,"['NCA', 'Apt 3821', '59-C']"
1789,985695207,"['NCA', 'Apt 3821', '59-D']"
1790,287693145,"['NCA', 'Apt 3821', '60-D']"
1791,546078447,"['JS', nan, '4207-B']"
1792,584770220,"['NCA', 'Apt 3821', '60-B']"
1793,375676101,"['NCA', 'Apt 3821', '60-C']"
1794,804009561,"['NCA', 'Apt 3821', '60-A']"
1795,951094270,"['NCA', 'Apt 3821', '69-D']"
1796,144332128,"['JS', nan, '4207-C']"
1797,584136701,"['NCA', 'Apt 3821', '69-B']"
1798,109780068,"['JS', nan, '4207-D']"
1799,420649185,"['NCA', 'Apt 3821', '69-C']"
1800,815440607,"['NCA', 'Apt 3821', '69-A']"
1801,410874931,"['NCA', 'Apt 3821', '70-D']"
1802,430765722,"['JS', nan, '4207-E']"
1803,185520306,"['JS', nan, '4207-F']"
1804,463564591,"['JS', nan, '4208-A']"
1805,874479238,"['NCA', 'Apt 3821', '70-B']"
1806,506174836,"['NCA', 'Apt 3821', '70-C']"
1807,463999821,"['JS', nan, '4208-B']"
1808,436560434,"['NCA', 'Apt 3821', '70-A']"
1809,659009839,"['NCA', 'Apt 3821', '71-D']"
1810,875296645,"['JS', nan, '4208-C']"
1811,815045524,"['NCA', 'Apt 3821', '71-B']"
1812,281668130,"['NCA', 'Apt 3821', '71-C']"
1813,378799038,"['NCA', 'Apt 3821', '71-A']"
1814,283225073,"['NCA', 'Apt 3821', '72-D']"
1815,452605282,"['NCA', 'Apt 3821', '72-A']"
1816,458885817,"['JS', nan, '4208-D']"
1817,573608185,"['JS', nan, '4208-E']"
1818,705202872,"['JS', nan, '4208-F']"
1819,580787118,"['NCA', 'Apt 3821', '72-C']"
1820,395634744,"['JS', nan, '4301-A']"
1821,910575083,"['NCA', 'Apt 3821', '72-B']"
1822,585731700,"['NCA', 'Apt 3822', '85-A']"
1823,819779254,"['JS', nan, '4301-B']"
1824,268756864,"['NCA', 'Apt 3822', '85-B']"
1825,721009729,"['NCA', 'Apt 3822', '85-C']"
1826,295799125,"['NCA', 'Apt 3822', '85-D']"
1827,105689697,"['NCA', 'Apt 3822', '86-D']"
1828,188434982,"['NCA', 'Apt 3822', '86-A']"
1829,295549905,"['NCA', 'Apt 3822', '86-C']"
1830,980214204,"['NCA', 'Apt 3822', '86-B']"
1831,212748040,"['NCA', 'Apt 3822', '87-D']"
1832,806969265,"['NCA', 'Apt 3822', '87-B']"
1833,403798537,"['NCA', 'Apt 3822', '87-C']"
1834,845137369,"['JS', nan, '4301-C']"
1835,515340686,"['JS', nan, '4301-D']"
1836,159681536,"['NCA', 'Apt 3822', '87-A']"
1837,926271968,"['NCA', 'Apt 3822', '88-A']"
1838,500079728,"['NCA', 'Apt 3822', '88-B']"
1839,373116278,"['NCA', 'Apt 3822', '88-D']"
1840,482553437,"['NCA', 'Apt 3822', '88-C']"
1841,774861431,"['JS', nan, '4301-E']"
1842,271415588,"['NCA', 'Apt 3822', '73-C']"
1843,746957542,"['NCA', 'Apt 3822', '73-B']"
1844,670440478,"['JS', nan, '4301-F']"
1845,672473651,"['NCA', 'Apt 3822', '73-A']"
1846,844213708,"['NCA', 'Apt 3822', '73-D']"
1847,786366454,"['NCA', 'Apt 3822', '74-B']"
1848,213686865,"['JS', nan, '4302-A']"
1849,475841065,"['NCA', 'Apt 3822', '74-A']"
1850,376740539,"['NCA', 'Apt 3822', '74-C']"
1851,392306979,"['NCA', 'Apt 3822', '74-D']"
1852,500221154,"['NCA', 'Apt 3822', '75-C']"
1853,312115629,"['NCA', 'Apt 3822', '75-D']"
1854,384200490,"['NCA', 'Apt 3822', '75-B']"
1855,548799320,"['NCA', 'Apt 3822', '75-A']"
1856,581599216,"['NCA', 'Apt 3822', '76-D']"
1857,476126178,"['NCA', 'Apt 3822', '76-B']"
1858,875583589,"['NCA', 'Apt 3822', '76-C']"
1859,753057188,"['JS', nan, '4302-B']"
1860,756691642,"['NCA', 'Apt 3822', '76-A']"
1861,405000536,"['NCA', 'Apt 3822', '89-A']"
1862,873179030,"['JS', nan, '4302-C']"
1863,980795381,"['NCA', 'Apt 3822', '89-B']"
1864,935518265,"['NCA', 'Apt 3822', '89-C']"
1865,630461174,"['NCA', 'Apt 3822', '89-D']"
1866,788063235,"['JS', nan, '4302-D']"
1867,806416759,"['NCA', 'Apt 3822', '90-B']"
1868,645972563,"['NCA', 'Apt 3822', '90-D']"
1869,584500740,"['NCA', 'Apt 3822', '90-C']"
1870,768511741,"['NCA', 'Apt 3822', '90-A']"
1871,658437047,"['JS', nan, '4302-E']"
1872,598663787,"['JS', nan, '4302-F']"
1873,140440350,"['JS', nan, '4303-A']"
1874,489578213,"['NCA', 'Apt 3822', '91-B']"
1875,516552432,"['NCA', 'Apt 3822', '91-D']"
1876,319318628,"['JS', nan, '4303-B']"
1877,175899933,"['NCA', 'Apt 3822', '91-C']"
1878,908350695,"['NCA', 'Apt 3822', '91-A']"
1879,612447464,"['NCA', 'Apt 3822', '92-D']"
1880,312264617,"['JS', nan, '4303-C']"
1881,364910832,"['JS', nan, '4303-D']"
1882,228926325,"['NCA', 'Apt 3822', '92-B']"
1883,558782905,"['NCA', 'Apt 3822', '92-C']"
1884,495936161,"['NCA', 'Apt 3822', '92-A']"
1885,871827748,"['JS', nan, '4303-E']"
1886,763351411,"['NCA', 'Apt 3822', '77-A']"
1887,625764368,"['NCA', 'Apt 3822', '77-B']"
1888,441995773,"['NCA', 'Apt 3822', '77-C']"
1889,519446698,"['NCA', 'Apt 3822', '77-D']"
1890,163611466,"['NCA', 'Apt 3822', '78-C']"
1891,484896437,"['NCA', 'Apt 3822', '78-B']"
1892,955069625,"['NCA', 'Apt 3822', '78-D']"
1893,756567693,"['NCA', 'Apt 3822', '78-A']"
1894,919610531,"['NCA', 'Apt 3822', '79-B']"
1895,909060028,"['NCA', 'Apt 3822', '79-D']"
1896,578316161,"['NCA', 'Apt 3822', '79-C']"
1897,913573316,"['NCA', 'Apt 3822', '79-A']"
1898,588855172,"['NCA', 'Apt 3822', '80-D']"
1899,988323414,"['NCA', 'Apt 3822', '80-B']"
1900,314895284,"['JS', nan, '4303-F']"
1901,584673311,"['NCA', 'Apt 3822', '80-A']"
1902,169833597,"['NCA', 'Apt 3822', '80-C']"
1903,729286298,"['NCA', 'Apt 3822', '93-C']"
1904,975942364,"['NCA', 'Apt 3822', '93-B']"
1905,348841396,"['JS', nan, '4304-A']"
1906,797383675,"['JS', nan, '4304-B']"
1907,857813954,"['JS', nan, '4304-C']"
1908,698453345,"['NCA', 'Apt 3822', '93-A']"
1909,975702308,"['JS', nan, '4304-D']"
1910,673742793,"['NCA', 'Apt 3822', '93-D']"
1911,118850059,"['NCA', 'Apt 3822', '94-B']"
1912,856171004,"['NCA', 'Apt 3822', '94-A']"
1913,164764980,"['NCA', 'Apt 3822', '94-C']"
1914,424188444,"['JS', nan, '4304-E']"
1915,207569529,"['NCA', 'Apt 3822', '94-D']"
1916,199538950,"['JS', nan, '4304-F']"
1917,238591222,"['NCA', 'Apt 3822', '95-A']"
1918,728188740,"['NCA', 'Apt 3822', '95-C']"
1919,496469028,"['NCA', 'Apt 3822', '95-B']"
1920,876465510,"['NCA', 'Apt 3822', '95-D']"
1921,462872740,"['NCA', 'Apt 3822', '96-B']"
1922,183640409,"['NCA', 'Apt 3822', '96-A']"
1923,595590735,"['NCA', 'Apt 3822', '96-C']"
1924,218545295,"['NCA', 'Apt 3822', '96-D']"
1925,519763322,"['NCA', 'Apt 3822', '81-B']"
1926,670061562,"['NCA', 'Apt 3822', '81-A']"
1927,712907617,"['NCA', 'Apt 3822', '81-C']"
1928,247998545,"['NCA', 'Apt 3822', '81-D']"
1929,892586104,"['NCA', 'Apt 3822', '82-D']"
1930,177802268,"['NCA', 'Apt 3822', '82-A']"
1931,658201606,"['NCA', 'Apt 3822', '82-C']"
1932,901096788,"['NCA', 'Apt 3822', '82-B']"
1933,224748668,"['NCA', 'Apt 3822', '83-A']"
1934,410615929,"['NCA', 'Apt 3822', '83-B']"
1935,195680231,"['JS', nan, '4305-A']"
1936,671513277,"['NCA', 'Apt 3822', '83-C']"
1937,598472732,"['NCA', 'Apt 3822', '83-D']"
1938,580800014,"['NCA', 'Apt 3822', '84-D']"
1939,513213708,"['JS', nan, '4305-B']"
1940,930981471,"['NCA', 'Apt 3822', '84-B']"
1941,376167653,"['NCA', 'Apt 3822', '84-C']"
1942,674450067,"['NCA', 'Apt 3822', '84-A']"
1943,947517923,"['NCA', 'Apt 3823', '97-D']"
1944,934746225,"['NCA', 'Apt 3823', '97-B']"
1945,251102128,"['NCA', 'Apt 3823', '97-C']"
1946,259319268,"['NCA', 'Apt 3823', '97-A']"
1947,983251318,"['NCA', 'Apt 3823', '98-D']"
1948,758374013,"['NCA', 'Apt 3823', '98-B']"
1949,719496765,"['JS', nan, '4305-C']"
1950,978911771,"['NCA', 'Apt 3823', '98-A']"
1951,104002107,"['NCA', 'Apt 3823', '98-C']"
1952,344147799,"['NCA', 'Apt 3823', '99-D']"
1953,606304687,"['NCA', 'Apt 3823', '99-B']"
1954,570301500,"['JS', nan, '4305-D']"
1955,672373502,"['NCA', 'Apt 3823', '99-C']"
1956,218488213,"['JS', nan, '4305-E']"
1957,319260816,"['NCA', 'Apt 3823', '99-A']"
1958,157224025,"['NCA', 'Apt 3823', '100-D']"
1959,716380166,"['JS', nan, '4305-F']"
1960,345835999,"['NCA', 'Apt 3823', '100-A']"
1961,564115494,"['NCA', 'Apt 3823', '100-C']"
1962,839347278,"['NCA', 'Apt 3823', '100-B']"
1963,530367623,"['JS', nan, '4306-A']"
